StromalScore	ImmuneScore	ESTIMATEScore	TumorPurity
GSM519191	1129.13243001782	3121.22987082011	4250.36230083793	0.335282662920081
GSM519192	1100.73243435287	1491.75965736543	2592.4920917183	0.552417261490564
GSM519193	1172.85158425099	2464.24878209799	3637.10036634898	0.418619771304342
GSM519194	704.604749440071	2213.01122516094	2917.61597460101	0.512021849966699
GSM519195	2000.16288777584	1923.16925424228	3923.33214201812	0.380104688207251
GSM519196	1024.51710412159	3299.03319313775	4323.55029725933	0.32514219998593
GSM519197	1044.88605605113	1296.43895307879	2341.32500912992	0.58276721784148
GSM519198	1294.28725863717	2095.61904372231	3389.90630235948	0.451289834353379
GSM519199	974.171853483438	1218.49800715578	2192.66986063922	0.600359551872726
GSM519200	564.36563502116	427.320758087278	991.686393108438	0.731310268851629
GSM519201	1771.79197160149	2943.0686334621	4714.86060506358	0.270317006241688
GSM519202	781.570517473366	1513.34684640731	2294.91736388068	0.588289435815347
GSM519203	574.692606984921	-1.3754822803788	573.317124704542	0.77179092281264
GSM519204	1373.73615144893	2486.46655909239	3860.20271054132	0.388659389937323
GSM519205	1247.09367182002	893.227164611135	2140.32083643116	0.606487077126756
GSM519206	1496.21660618826	1290.20510484423	2786.42171103249	0.528467801295258
GSM519207	2056.62660754118	3132.22519427653	5188.85180181771	0.202730841537443
GSM519208	505.281577753853	408.680512292759	913.962090046612	0.739043973168241
GSM519209	947.22188377231	683.459040938523	1630.68092471083	0.664215644749403
GSM519210	962.431915965536	1372.04948296399	2334.48139892952	0.583583270534797
GSM519211	1014.77631310784	1093.96089206177	2108.73720516961	0.610166686919689
GSM519212	736.212961117885	1248.72143686392	1984.93439798181	0.62446297574074
GSM519213	902.678755856251	416.943574265029	1319.62233012128	0.697644090854605
GSM519214	724.051190375603	1289.87768228779	2013.92887266339	0.621133121416299
GSM519215	1826.38175166903	2707.70394678724	4534.08569845627	0.295766616183761
GSM519216	1401.98850292439	3136.92253410989	4538.91103703427	0.29508992766412
GSM519217	934.558419396298	944.737653502664	1879.29607289896	0.636498820681863
GSM519218	265.028325267574	1221.1205334758	1486.14885874338	0.679924532153687
GSM519219	1594.33636691347	1494.52404516267	3088.86041207614	0.490270641265092
GSM519220	1772.17934932778	1294.45560994989	3066.63495927768	0.49311147159432
GSM519221	1429.2848194662	1394.84398688121	2824.12880634741	0.523760803917209
GSM519222	185.070219547464	151.02478655403	336.095006101494	0.793460725334086
GSM519223	902.685119009994	958.271590234903	1860.9567092449	0.638572795865458
GSM519224	1831.63811756433	2352.3581616581	4183.99627922244	0.344444493761841
GSM519225	1488.95580528857	2080.42893973908	3569.38474502764	0.427625948946215
GSM519226	1597.03273428801	979.169825082462	2576.20255937047	0.554408836195869
GSM519227	1191.17292103676	1166.64382261109	2357.81674364785	0.580798279156498
GSM519228	1093.08659061406	532.671647160297	1625.75823777436	0.664755639457341
GSM519229	1331.30449930848	1719.45316543029	3050.75766473878	0.495137675931
GSM519230	1703.30447449361	3162.27932030308	4865.58379479669	0.248951833710506
GSM519231	679.855723814008	1876.10397127379	2555.95969508779	0.556879330918769
GSM519232	1027.42815844737	1735.73391875784	2763.16207720521	0.531363249710079
GSM519233	1373.39267256879	1032.12869499995	2405.52136756874	0.575083730273235
GSM519234	-181.436092248966	1549.11648403582	1367.68039178685	0.692572712325847
GSM519235	1186.53872561712	1876.85507574714	3063.39380136426	0.493525314673074
GSM519236	2364.80652374259	2195.73376928933	4560.54029303192	0.292054902605695
GSM519237	-587.589088603342	-3.6913755867053	-591.280464190048	0.868715085623814
GSM519238	1514.84473516161	1444.53695124306	2959.38168640466	0.506746139475948
GSM519239	909.297808977627	1552.48742966636	2461.78523864399	0.568307646480024
GSM519240	1849.53039659464	2420.82806985345	4270.35846644809	0.332515914209192
GSM519241	299.437076660053	1436.98953423074	1736.4266108908	0.652532583080601
GSM519242	1740.21599792665	1475.50112384011	3215.71712176676	0.473956991106803
GSM519243	395.628747790462	1656.93141989709	2052.56016768755	0.616679060315067
GSM519244	535.016021915216	939.360544298501	1474.37656621372	0.681190654205959
GSM519245	740.758503034858	1387.38997095366	2128.14847398851	0.607906750521681
GSM519246	1216.62344165038	1065.86388882341	2282.48733047379	0.589763906996539
GSM519247	749.468012559606	1105.8446703026	1855.31268286221	0.639210141045147
GSM519248	1011.48030045021	722.641586597137	1734.12188704735	0.652788901263874
GSM519249	890.570141128734	2558.35502670374	3448.92516783247	0.44354207605471
GSM519250	1122.84101539439	723.427686611478	1846.26870200587	0.640230507199163
GSM519251	458.04514479993	2050.86218182196	2508.90732662189	0.562602697216207
GSM519252	1062.9827887722	1396.30390648141	2459.28669525362	0.568609381988259
GSM519253	1776.27220354915	2511.1814225702	4287.45362611935	0.330148287769403
GSM519254	1554.80344925957	1041.34459205647	2596.14804131604	0.551969847013578
GSM519255	690.450901158056	942.041564820162	1632.49246597822	0.664016840210547
GSM519256	1034.75496662332	267.367888908538	1302.12285553185	0.699482132420614
GSM519257	1741.46590571232	2289.25832178389	4030.7242274962	0.365477337015922
GSM519258	1244.7632622328	926.77424010893	2171.53750234173	0.602837410638377
GSM519259	2157.78507460651	1389.9985561752	3547.78363078171	0.430490051135197
GSM519260	1923.71458653533	1898.53023638055	3822.24482291588	0.393787063308036
GSM519261	575.142204248681	791.273939005772	1366.41614325445	0.692706566024077
GSM519262	1062.73710001114	2358.14811418581	3420.88521419695	0.447227234405827
GSM519263	2384.23977330528	2754.13051844871	5138.37029175399	0.209981434882015
GSM519264	1122.18459867515	2484.50263076374	3606.68722943889	0.422669888231468
GSM519265	492.35169355918	-48.3865092468129	443.965184312367	0.783724695039836
GSM519266	249.222914439793	1158.80710415791	1408.0300185977	0.688288147952034
GSM519267	95.8681119195008	833.726743787916	929.594855707417	0.737496181757953
GSM519268	1962.56813642789	3090.95416358627	5053.52230001416	0.222141862206034
GSM519269	2162.29166585756	2597.32513939693	4759.61680525449	0.263986107769606
GSM519270	1255.03413148158	1368.22037066303	2623.25450214461	0.548647613011531
GSM519271	1135.25637255729	2631.99401021106	3767.25038276834	0.401194449844864
GSM519272	777.687999158541	1191.3414228671	1969.02942202564	0.626284773370289
GSM519273	771.063475903997	1723.64595123395	2494.70942713795	0.56432444595841
GSM519274	805.393001952783	1737.00976306559	2542.40276501837	0.558531108124079
GSM519275	-176.083755194785	295.031620887621	118.947865692836	0.812454013415804
GSM519276	1042.620595988	1584.93085648275	2627.55145247075	0.548120169337637
GSM519277	377.603007396185	2375.35700683842	2752.96001423461	0.532631289369783
GSM519278	582.825262135053	460.627352072388	1043.45261420744	0.726106564202021
GSM519279	669.097738855817	1458.57780113716	2127.67553999298	0.607961870094089
GSM519280	1130.07050713968	1142.48816446787	2272.55867160755	0.590940250731649
GSM519281	168.546543156148	467.106685129079	635.653228285227	0.765940287756763
GSM519282	1343.21857449192	2740.82822629896	4084.04680079088	0.358180560285104
GSM519283	1468.36306896877	1693.13863810626	3161.50170707503	0.480949480441103
GSM519284	2181.80463133676	1895.7077644063	4077.51239574307	0.359075931233147
GSM519285	1262.83326989104	2589.5900426278	3852.42331251883	0.389711285237762
GSM519286	1533.25566385686	1226.76413977055	2760.01980362741	0.531753937796548
GSM519287	806.817498434157	1188.55277647091	1995.37027490506	0.623265773080098
GSM519288	1616.76104005129	1887.60393416389	3504.36497421518	0.436233829567173
GSM519289	367.141620384682	889.283070339946	1256.42469072463	0.704260203872097
GSM519290	1365.35429548919	1188.7017105167	2554.05600600589	0.55711140975902
GSM519291	1980.88787891194	2426.05463075334	4406.94250966527	0.313542233500578
GSM519292	1461.81462052467	1347.02507517934	2808.83969570401	0.525671294168022
GSM519293	804.014532614868	1686.23796213977	2490.25249475463	0.564864423431176
GSM519294	1786.26395496034	3105.39131937911	4891.65527433944	0.245243518422442
GSM519295	942.35123171331	1218.93617385595	2161.28740556926	0.604037190348754
GSM519296	1524.263104424	1980.10545659376	3504.36856101775	0.436233355803948
GSM519297	1378.57003113601	2432.96574981577	3811.53578095178	0.395231527348034
GSM519298	1220.28285605415	2004.61035484235	3224.89321089649	0.472770513179506
GSM519299	553.131953497923	2744.82464310983	3297.95659660775	0.463292915112304
GSM519300	827.241786848553	2465.11296157475	3292.3547484233	0.464021472833156
GSM519301	86.1644154026636	1856.74896650727	1942.91338190993	0.629268763892352
GSM519302	1650.68655920628	1427.04432957826	3077.73088878453	0.491693857552818
GSM519303	955.923222583992	1315.15884101798	2271.08206360198	0.591115091530404
GSM519304	536.727599919828	415.054922081011	951.782522000838	0.735292727933328
GSM519305	1088.31775846918	762.455262512072	1850.77302098125	0.639722458790652
GSM519306	1167.63376014626	983.773846058117	2151.40760620438	0.605192332350058
GSM519307	1146.66146675617	1990.47514452956	3137.13661128573	0.484082099838034
GSM519308	1326.96576853136	1463.63835256503	2790.60412109639	0.5279465044184
GSM519309	1079.45537273152	972.929622577568	2052.38499530908	0.616699301977042
GSM519310	926.921649883218	1263.12792679061	2190.04957667383	0.600667105521089
GSM519311	1842.89254808849	1942.86790570974	3785.76045379824	0.398704160913967
GSM519312	328.218705849145	1190.38725916794	1518.60596501708	0.676423233184613
GSM519313	899.213384637804	1473.52690294066	2372.74028757846	0.579013631990545
GSM519314	1305.03487710235	1696.78321610218	3001.81809320453	0.50136620242321
GSM519315	777.25727788592	1411.60985386785	2188.86713175377	0.600805864913579
GSM519316	1589.43150134665	1623.20609632776	3212.63759767441	0.474354984188483
GSM519317	962.045568056618	876.551892678466	1838.59746073508	0.641095112827708
GSM519318	1265.98689496373	1594.85530708702	2860.84220205075	0.519162432294711
GSM519319	949.204420101774	602.718352359317	1551.92277246109	0.672813225598585
GSM519320	1388.54447008355	1209.53502194064	2598.07949202419	0.551733412228631
GSM519321	1047.70152187213	2230.42020434847	3278.1217262206	0.46587115987201
GSM519322	1579.70623870737	2915.54062872278	4495.24686743015	0.30120780454919
GSM519323	1308.50991130724	821.059409076396	2129.56932038364	0.607741135911051
GSM519324	1322.61966809309	583.634947517195	1906.25461561029	0.63344174399001
GSM519325	1924.00228472888	2922.77190894124	4846.77419367012	0.251624983975664
GSM519326	-903.540769582129	-666.194864908445	-1569.73563449057	0.93066568447085
GSM519327	1061.58450887683	989.893883770836	2051.47839264767	0.61680405595312
GSM519328	939.422918338338	1623.53024937865	2562.95316771698	0.556026383125338
GSM519329	102.79378833167	830.872576264989	933.666364596658	0.737092426178382
GSM519330	634.521552465116	915.295232112276	1549.81678457739	0.673041895045889
GSM519331	706.126197457472	1269.74528354727	1975.87148100475	0.62550148381218
GSM519332	1003.76340444641	1684.89162352899	2688.65502797541	0.54059630681352
GSM519333	650.86430144818	1287.29810901876	1938.16241046694	0.629810611856323
GSM519334	401.724138774387	422.434248486314	824.158387260701	0.747859750095462
GSM519335	1339.18458565075	1164.64425238454	2503.82883803529	0.563218835705422
GSM519336	1342.41474449527	341.038918671624	1683.4536631669	0.658405002853195
GSM519337	1372.3652422032	1707.07777654475	3079.44301874795	0.491474999866197
GSM519338	1297.06418954622	1592.77943479773	2889.84362434395	0.515519323131373
GSM519339	198.924630722583	75.1922588017222	274.116889524305	0.798964849064843
GSM519340	677.108581407244	837.77005778912	1514.87863919636	0.676826099026458
GSM519341	1196.67100415296	2808.97891330368	4005.64991745665	0.36890084731834
GSM519342	882.365411159539	1063.7005897165	1946.06600087604	0.628909038979593
GSM519343	1441.83923782265	1290.79078779112	2732.63002561377	0.535154589344687
GSM519344	1185.87990360936	2668.76156021997	3854.64146382933	0.389411408500468
GSM519345	576.346183194305	371.892565624957	948.238748819262	0.735645183504331
GSM519346	547.507293737085	2118.89683667601	2666.40413041309	0.54334119196719
GSM519347	1801.80022007826	2747.40904976826	4549.20926984653	0.293645244988862
GSM519348	1456.77798758016	3537.91170887654	4994.68969645669	0.230553643100723
GSM519349	1810.85946430323	1840.04703189664	3650.90649619987	0.416778451055745
GSM519350	1269.27160082104	2081.72640893989	3350.99800976092	0.456379069165276
GSM519351	-184.288154226892	-105.118452257849	-289.406606484741	0.845921475879461
GSM519352	1943.81115709503	2923.29206608641	4867.10322318144	0.248735815105474
GSM519353	248.207318009409	-77.6281860386519	170.579131970757	0.808012049078567
GSM519354	1213.9394130465	2047.79734838813	3261.73676143463	0.46799798942668
GSM519355	1101.6860202153	1783.56937004176	2885.25539025706	0.516096313075553
GSM519356	659.036469425271	258.622393514614	917.658862939885	0.73867830876433
GSM519357	1573.28609530101	1694.90973229622	3268.19582759723	0.467159901109073
GSM519358	1918.40034959571	3107.08924068119	5025.4895902769	0.226152033975303
GSM519359	828.978956442164	1274.55215197735	2103.53110841952	0.610771959504006
GSM519360	851.087241676557	1618.70444928913	2469.79169096569	0.56734023598158
GSM519361	1552.76360879716	644.748607900282	2197.51221669744	0.599790950666969
GSM519362	298.979838449386	686.197986902206	985.177825351593	0.731961548619778
GSM519363	1745.77255184881	3048.76126186048	4794.53381370929	0.259039066567416
GSM519364	1943.04922456257	1076.58660777939	3019.63583234196	0.49910152171495
GSM519365	1857.46896566908	1454.08642848156	3311.55539415064	0.461522998520067
GSM519366	1115.78831308833	1815.89407767067	2931.68239075901	0.510247164909411
GSM519367	945.291630982735	267.15712672656	1212.44875770929	0.708828285775875
GSM519368	1612.16506965687	633.075641413732	2245.2407110706	0.594170386943567
GSM519369	1077.92441972484	2759.960727084	3837.88514680884	0.391675707481751
GSM519370	699.540188897244	474.289785863706	1173.82997476095	0.712815531963654
GSM519371	724.419933983439	176.747292398549	901.167226381988	0.740307889842065
GSM519372	1442.25830419901	2462.84771999485	3905.10602419386	0.382577902662112
GSM519373	541.01483279787	1377.33388534295	1918.34871814082	0.63206705661755
GSM519374	433.07909251383	-48.7777941271409	384.301298386689	0.789134215249147
GSM519375	1228.36335853157	2004.24697791667	3232.61033644824	0.471772016675816
GSM519376	306.71457379121	233.130996696082	539.845570487292	0.774905805443318
GSM519377	1481.42624139783	2053.41250120263	3534.83874260045	0.432204347946449
GSM519378	77.3210302737688	-18.0191026476032	59.3019276261657	0.817527388503868
GSM519379	881.413648082777	639.317712570143	1520.73136065292	0.676193420376282
GSM519380	874.02011195243	2843.12854805214	3717.14866000457	0.407920073612132
GSM519381	983.724970240585	2872.19036145728	3855.91533169786	0.389239172847072
GSM519382	1450.38258932904	1309.69554880586	2760.0781381349	0.531746685926561
GSM519383	948.036537930172	759.653507470202	1707.69004540037	0.655723150154224
GSM519384	1702.65343588289	3186.53329856331	4889.1867344462	0.245594789621198
GSM519385	1792.69839074595	3063.73946359142	4856.43785433737	0.250251858922437
GSM519386	502.139197539667	812.828817593353	1314.96801513302	0.698133402488787
GSM519387	1728.86877699704	3056.93591122646	4785.8046882235	0.260276451960163
GSM519388	1763.96453234082	2839.46890896964	4603.43344131047	0.28602744218859
GSM519389	882.287475377727	2154.50229530182	3036.78977067955	0.496917985933942
GSM519390	1196.10571375904	1104.69837637377	2300.80409013282	0.58759045889456
GSM519391	1621.5085169718	1766.17691950336	3387.68543647515	0.451580723046588
GSM519392	1857.31927595945	2592.39162703965	4449.7109029991	0.307574757956089
GSM519393	1692.62257314965	3434.07351423059	5126.69608738023	0.211656558617819
GSM519394	1689.21335147713	3051.31745535082	4740.53080682795	0.266687288675977
GSM519395	912.382759287863	873.873848972978	1786.25660826084	0.646972562556582
GSM519396	996.483354177197	1044.49111522882	2040.97446940602	0.618016941460247
GSM519397	1671.86922064183	930.554266724591	2602.42348736642	0.551201488471707
GSM519398	1886.17043923407	1543.09660938086	3429.26704861493	0.446126440655479
GSM519399	1861.16204523805	2683.51728110037	4544.67932633842	0.294280808811179
GSM519400	1536.21425899227	1052.69641815035	2588.91067714262	0.552855400124486
GSM519401	1103.16004483622	2031.2611480656	3134.42119290182	0.484430838305687
GSM519402	1561.72798952681	1807.1250058742	3368.85299540101	0.45404546143855
GSM519403	1708.32016762695	1014.99559819661	2723.31576582357	0.536309058033754
GSM519404	1677.08456066471	2839.8343695529	4516.91893021761	0.298172818090516
GSM519405	1877.78665952362	2086.62628893025	3964.41294845387	0.374520230097708
GSM519406	1735.18431437039	1545.25729748703	3280.44161185742	0.465569811986143
GSM519407	1438.77653856028	950.253908845826	2389.03044740611	0.577062385121858
GSM519408	864.345549621873	834.278160848927	1698.6237104708	0.656727349834678
GSM519409	2164.32759995814	1989.24533989461	4153.57293985274	0.348633561759974
GSM519410	119.484983279215	2519.77604366481	2639.26102694403	0.546681731905625
GSM519411	1335.55758600723	2818.45056030823	4154.00814631547	0.348573685880881
GSM519412	1687.23347980829	1379.77914326176	3067.01262307005	0.493063242816446
GSM519413	1933.37326351568	1868.36653320571	3801.7397967214	0.396551980533238
GSM519414	1242.57885512146	1385.07234089644	2627.6511960179	0.54810792338876
GSM519415	2036.53364602613	1489.22955551372	3525.76320153985	0.433405295358668
GSM519416	2194.14558319376	2776.25373790621	4970.39932109997	0.23402165839967
GSM519417	1392.78523065397	1617.410179779	3010.19541043297	0.500301849974542
GSM519418	1741.32948579381	2739.4983295519	4480.82781534571	0.30322538226788
GSM519419	1237.17315792064	1081.03403049621	2318.20718841686	0.585521489504436
GSM519420	617.172853670305	959.001337082517	1576.17419075282	0.67017536408013
GSM519421	1445.86710572741	2472.28367056429	3918.1507762917	0.380808057264692
GSM519422	2409.95753359217	3061.51287664813	5471.4704102403	0.161944392544628
GSM519423	1296.37715370862	348.963826594862	1645.34098030348	0.662605455035306
GSM519424	1761.84505186133	2839.79838754781	4601.64343940915	0.286279206443883
GSM519425	350.186509613095	347.970389970564	698.156899583659	0.760009538020509
GSM519426	836.750540484571	1186.13450724195	2022.88504772652	0.620102277190974
GSM519427	934.966051284548	925.593449414693	1860.55950069924	0.638617664525829
GSM519428	1578.08311918331	1382.31545476205	2960.39857394536	0.506617451193763
GSM519429	1024.11701818815	1050.8721839511	2074.98920213925	0.614083958549388
GSM519430	1716.1753210543	1972.73254085984	3688.90786191414	0.41170140084298
GSM519431	1251.37296673502	2164.41035099911	3415.78331773413	0.447896939646896
GSM519432	914.451782751688	939.454876012116	1853.9066587638	0.639368846451847
GSM519433	1472.70848357867	1678.47294408373	3151.1814276624	0.482277111712631
GSM519434	1578.09016280192	2157.45842617703	3735.54858897894	0.405452622937129
GSM519435	794.850953779136	811.906911376442	1606.75786515558	0.666836629667177
GSM519436	1396.38303674243	1980.33616143564	3376.71919817807	0.453016375210706
GSM519437	1333.89164977443	1253.03431551746	2586.92596529189	0.553098137539246
GSM519438	2008.89967642361	1549.695340439	3558.59501686261	0.429057103438149
GSM519439	1745.90281902858	2090.61544683006	3836.51826585864	0.391860311215478
GSM519440	1682.78960985922	1389.42960145985	3072.21921131907	0.492398191791569
GSM519441	1556.02480882463	1860.8105941813	3416.83540300594	0.447758857230841
GSM519442	1553.22050761506	1548.97244386342	3102.19295147848	0.488563986338898
GSM519443	1960.7101910183	2131.92561175484	4092.63580277314	0.357003158937351
