Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM519141	0.0818431325328519	0	0.0789234441121042	0	0	0.0806394407511575	0.00143759006487035	0.0890161552911281	0	0.0498047562976036	0.00872713265888103	0	0	0.159967260598539	0.109057571313892	0.165659674996269	0.00222067450932955	0.0483703710215164	0.0992046161805733	0	0	0.0251281796712842	0.02	0.204086870555939	1.00074427496215
GSM519142	0.128510899879389	0	0.187557001627138	0	0	0.0908141877380952	0	0.132750683934534	0.00939602474606273	0.0805258966041862	0.0109429223515932	0	0	0.0680439434710468	0.117439190322804	0.0467626791418426	0.0102091601768596	0	0.0715254445094585	0.0154704930704887	0	0.0300514724265012	0	0.49322845719347	0.869170383723063
GSM519143	0.0811265261059144	0	0.0389645134175719	0	0.0477537844879971	0.0739215907016175	0.0121554845475198	0.113337704127767	0	0.152390030941439	0	0	0	0.102717562825227	0.166147985999435	0.0965935261429984	0.0429033367232567	0	0.0502248869961753	0.00477162229469992	0	0.0169914446883797	0	0.46610633396338	0.884299332269528
GSM519144	0.0995301635020526	0	0.0955053988261023	0.0774439009808807	0	0.161858829582822	0	0.121470096667072	0.00676123236701344	0.0276571035669066	0.00221792459354604	0	0.0031701058548956	0.00476615600310912	0.167841345015551	0.153934860813886	0.0334951229897071	0	0	0.0357802871703213	0	0.00856747206613502	0.044	0.151688372952234	1.03722093476115
GSM519145	0.0585618336402281	0	0.0613893811015326	0	0	0.0606591693518836	0	0.0712007191254888	0.046054438697399	0.0557155105700442	0.0146574133258101	0	0	0.313448596023405	0.145282188848786	0.120058561298847	0.02710914590564	0	0.00715733328668353	0.00768497538010032	0.00637069061392618	0.00465004283022643	0.005	0.316897968643114	0.961833890124392
GSM519146	0	0.0156194085111248	0.0893358797427159	0	0	0.114976500248566	0	0.0801339638729645	0.0111662600971917	0.107513108258051	0	0	0.00608086027051176	0	0.0806747099842657	0.147468909195778	0.0914315563227847	0	0.20527327745922	0.0314211314131716	0	0.0189044346236534	0.038	0.158805809165339	1.01435661213718
GSM519147	0.0418610533878882	0	0.0617746236239889	0.0571688171693494	0.0857792764647943	0.0225848043771436	0	0.0983368290604658	0.0435810359266204	0.0546991346579467	0.0257096481507713	0	0.0418974843099318	0.0691447659834203	0.15469585434395	0.0862623067183214	0.0964592704344324	0	0	0.0247885237089971	0.0254539722443731	0.00980259943760586	0.001	0.378749054907249	0.925959071449359
GSM519148	0	0.0263946720596416	0.112723488450269	0	0	0.155958457574088	0	0.0441289999516892	0	0	0	0.0249934484036225	0.0309185838204316	0.0318649960965575	0.103562829914102	0.173964882596558	0.0636042011071573	0	0.229821991283297	0	0.00206344874258523	0	0.005	0.314586727381539	0.952517645625812
GSM519149	0.0456140477986657	0	0.0960566902415837	0	0.00539041379167743	0.116145224322908	0.0103490854572011	0.069457720381448	0	0.027389811136241	0.00393741450243226	0	0	0.262031026872621	0.110148626750512	0.141034849314077	0.0383206871158283	0	0	0.0673983467802828	0	0.00672605553452115	0.003	0.336362782060335	0.948602539332923
GSM519150	0.0384719418704849	0	0.0736143639342583	0.113940070571866	0	0	0	0.221640550684951	0	0.0802811750095881	0	0	0	0.0849394695672452	0.0731984610768054	0.126153003516655	0.100367852722391	0	0.0753949497105887	0.0119981613351674	0	0	0.005	0.320837323433966	0.95022192278607
GSM519151	0.0301739582673735	0	0.0976759553623443	0.00469667333339351	0.00469329491177233	0.0734845031435154	0.0696328135254933	0.0792274374966485	0	0.112296088808513	0.0319320617961473	0	0	0.203653984395686	0.177489831806187	0.0672072262900371	0.0239389640752368	0	0.0202106825095208	0.00368652427813054	0	0	0	0.632601740672651	0.791747774965082
GSM519152	0.0668371477514027	0	0.0705946711738693	0.00450700761521585	0.0444618631469689	0	0	0.168254786571484	0	0.0533985785501772	0	0.018931919141163	0	0.083197719150906	0.211558770898857	0.0453240373817352	0.0957763897506043	0.0426040710109276	0.0523821244875085	0.000303117246343753	0	0.0418677961228363	0	0.522452136094605	0.853439625521695
GSM519153	0	0.0336276998315005	0.0299231551033346	0	0.0134135182023944	0	0.00126628911672289	0.0916625514956016	0	0.135055390220398	0	0.0150693204932419	0	0.266978877315705	0.169655330540405	0.1150581513368	0.0310108838087883	0	0	0.0932473786920327	0.00403145384307477	0	0	0.557541776513944	0.831550090398262
GSM519154	0.0117324152025392	0	0.140908789592958	0.017044498579071	0.0119673258751844	0.0930500716003043	0.101410657816961	0.0487425029117338	0	0.0553052917898137	0.0322342506537417	0	0	0.13206914556658	0.144896737356014	0.124731135702551	0.067802472109611	0.00164694768854907	0.00123492390771337	0.0022256110138834	0	0.0129972226327919	0	0.58306128347166	0.82466344648265
GSM519155	0.110675312210348	0	0.0596415011486367	0.17694492613824	0	0	0.0619010893170671	0.0980049897275935	0	0.135542331294174	0	0	0	0.0987130309196965	0.161710599381003	0.0385458597480222	0.0324386979730815	0	0	0.0205071341374743	0	0.00537452800466338	0	0.577954187896323	0.821597361399123
GSM519156	0.0108521138610715	0.0091508307289087	0.0182246280098724	0	0	0.0479800685556515	0	0.184271888931132	0	0	0.017933825819332	0.0228524743892715	0.0113054862796143	0.121674586507088	0.0684511769180301	0.356293996176538	0.0245909758408184	0	0	0.0471053817876305	0.0209682233228935	0.0383443428721479	0.056	0.142631354060292	1.03370287667679
GSM519157	0.0330934296854282	0.0153275442396065	0	0	0	0.0623790352255854	0	0.235997725958823	0	0.0689703188049566	0	0.00440515511101942	0	0.132643228424266	0.0992523197956797	0.137567353997291	0.00591656544576932	0.0117396838665826	0.192707639444992	0	0	0	0.022	0.192858885833794	1.00655336065973
GSM519158	0.0598209053769483	0	0.0529350503053454	0.00725621972370831	0	0.226421372974961	0.0153112617730229	0.0778233598734922	0	0.113107463961338	0.0329408694790658	0	0	0.112202844668663	0.203806263184581	0.0670690485326481	0.0194633562759281	0	0	0.0118419838702976	0	0	0	0.510119252852027	0.859594220075289
GSM519159	0.0365920310510115	0	0.0377477422660363	0.0478409199590331	0	0.222450298498414	0	0.104629888661033	0	0.223717966588565	0	0	0	0.0604429206588156	0.180944402146322	0.0506680865587621	0.0222406496775154	0	0	0.012725093934492	0	0	0	0.59993850020612	0.803197593560721
GSM519160	0.0421777075425031	0.0230684422872328	0.0458161545815724	0.0177189081972515	0	0.133756170950901	0.00719726687898424	0.0967549641674088	0	0.166939831321044	0	0	0	0.189476359916002	0.0906196776540058	0.117915373914545	0	0	0.00012815555823199	0.0659074141978029	0	0.00252357283251331	0.00700000000000001	0.276690196980081	0.973715466471266
GSM519161	0.0740120881227587	0.0237646468895475	0.0438121874413303	0.065497496262483	0.0227574171791315	0.112485007589801	0	0.066402416235959	0	0.169686658063356	0	0	0	0.134055117349746	0.146626091938464	0.0735922798872439	0.0506345683717902	0	0.0120453236869879	0	0	0.00462870098140046	0	0.524292573502712	0.853436894531881
GSM519162	0.0303254260181478	0	0.0987865900351382	0.0282104645359208	0	0.09468875784192	0.015030262105156	0.13984596446095	0	0.0541641832799986	0	0.0245995935987249	0	0.0738897807037769	0.185802562892897	0.101103905711226	0.0331503074514893	0	0.0567982446457131	0.04064220588448	0	0.0229617508344615	0	0.553258782847886	0.838197171206218
GSM519163	0.0353326596433996	0	0.14275381344077	0.0247994056361528	0	0.0510904010453193	0	0.0781790976959674	0.0271136933556482	0.04686546077888	0.00910082332175527	0	0	0.276132939548402	0.0858226515622267	0.127357607811724	0.0465101192343626	0.00549899030650663	0.0112517391157176	0.02253850361171	0	0.00965209389145679	0	0.646449795969013	0.784105543056517
GSM519164	0.00942174533856933	0.00161386431724113	0.00795623969857697	0.0254487970687235	0	0	0.00670904881381853	0.0244601055294369	0.00399076858368301	0.0470731183259091	0	0	0	0.525557442974828	0.0469324200949825	0.103313169526422	0.123248915177703	0	0.0684492359466562	0	0.00195383019217004	0.00387129841127925	0	0.835976198010469	0.602320494990349
GSM519165	0.0187016022292826	0	0.138496256214578	0.0304508908543082	0	0.0698208268803033	0	0.0805655821169536	0.0128399702092924	0.0867825514092892	0	0.0108802212954122	0	0.324456878345801	0.141454789821013	0.0334181518969726	0.0423406971971814	0	0	0.00700439628684308	0	0.00278718524277005	0	0.443602401560388	0.89675853120709
GSM519166	0	0.0276737823023916	0.0177336787823444	0	0.0834474543425228	0	0	0.100307052763798	0.0273382928385026	0.086053679215966	0	0	0	0.152596798325381	0.295239575641993	0.0898472655331171	0.0324297350280483	0	0.0788530579142192	0	0	0.00847962731171592	0	0.547428782171118	0.836336734780027
GSM519167	0.0747233334031581	0	0.0778524437498685	0.101486449238277	0	0.113937600943226	0.0304470209971132	0.0989749471989836	0	0.126967767867044	0	0	0	0.0208706350350925	0.246789654826887	0.00279321901145214	0.0404410952190525	0.00481953471053473	0.045870673809774	0	0	0.0140256239895372	0	0.564385620417193	0.825769276770725
GSM519168	0	0	0.146745691452263	0.135703523432189	0.0182277701260786	0.0802031610747676	0	0.124114016287532	0	0.147109517079026	0	0.0216855628025975	0.0222359825335182	0.0400060448111772	0.0796000496779698	0.0186406727952758	0.0495752125109809	0	0.0633293392247587	0.0450541571441622	0.00776929904770234	0	0.00800000000000001	0.267467393423106	0.98301405016793
GSM519169	0.0504664695201932	0	0.0110573469501602	0.0297575893655591	0	0.0522171114662801	0	0.14901649693724	0.0239291644110137	0.0398516044735459	0	0.00443724238156159	0	0.161160254703316	0.136272028368898	0.155240268698611	0.062088816328734	0	0.110068232870994	0.0132211026570765	0.00121627086681611	0	0.004	0.323413177403256	0.95062920188347
GSM519170	0.0787679207869052	0	0.0347270554376148	0.0425173081772443	0.0141600271867852	0.0676594293115705	0.0333688730715691	0.0885761439462886	0.0033925612500089	0.151866062191013	0	0	0	0.0703862219024182	0.170319342862413	0.105107442688943	0.08665342364373	0.00765901383763076	0.0419828437404068	0	0	0.00285632996545949	0	0.503964569550967	0.86517154369969
GSM519171	0.0588784308143016	0	0.053578572028669	0	0	0.131191238518839	0.00810887271556114	0.0719648425974933	0	0.168841623485044	0	0	0	0.223228532327619	0.144659001921635	0.0618864901041936	0.0251925919426	0	0.0524698035440451	0	0	0	0.001	0.414824909009014	0.909650439112512
GSM519172	0.0175689136070452	0	0.199195410184387	0	0.0288364262548252	0.00160850750686552	0.104021203385673	0.0881108271276268	0	0.0735111978741448	0.00920193254545469	0	0	0.19326823411355	0.134385687284559	0.0783776853890623	0.0194611449771427	0	0.0361643991818133	0	0	0.0162884305678502	0	0.516010307822585	0.857174759045167
GSM519173	0.0312520972532626	0	0.0238788757778892	0.00352973931527299	0	0.10261845196591	0	0.0995152091473547	0	0.117116255024425	0.0188292970718935	0	0	0.150048625338371	0.17144193545939	0.0922104523398792	0.130241281692256	0	0.0584600889738104	0	0	0.000857690640285534	0	0.69346102751326	0.762238426307576
GSM519174	0.0485450464773687	0.0219220746437127	0.00429724022550378	0.0625264018466279	0.0721503007439196	0.050716607465209	0.0912609561999607	0.0789711783712788	0	0.225542710382459	0.000139585222951473	0	0	0.0999264510541955	0.153276005888175	0.0414646444968054	0.030050579128661	0	0.0146821026055309	0.00452811524764029	0	0	0	0.562963031160235	0.829757788223605
GSM519175	0.00696024358198443	0.0532507918740384	0.0589767051480207	0.00266380133325925	0.124759118354214	0.0829693319738878	0	0.0515809387442526	0	0.206790269722269	0	0	0	0.0357883796259099	0.173835976094016	0.0433503329776605	0.0686849979770521	0	0.0852230991743862	0	0.00516601341905022	0	0	0.443398236013277	0.895668984443333
GSM519176	0.055121323815668	0	0.0766684479740349	0	0.0863490190349126	0.00357442250024672	0	0.0373975612329877	0.00475943224178429	0.25114141778672	0	0	0	0.00343773196928075	0.144356359511064	0.101846431479226	0.123260740166141	0	0.0865281982334888	0.0213862015524173	0	0.00417271250202745	0.00900000000000001	0.252769852978234	0.983760790785836
GSM519177	0	0.0207176027494039	0.00752949659267466	0	0	0.124506042628801	0.000418991533204886	0.0716034378966683	0	0.113403934277873	0.0185331198299148	0	0	0.362382272303036	0.111916036248288	0.108397884543653	0.026264236784712	0	0.0279917906728739	0	0	0.00633515393889564	0	0.691988509428815	0.747916268545184
GSM519178	0.095330722607973	0	0	0	0	0.0640938120594705	0	0.0894240718288903	0.031170073831219	0.019540503604419	0.00401171424960818	0	0	0.156364771180947	0.0752006593781162	0.223469797065282	0.120590140355563	0	0.00113113377317965	0.0680226571677396	0	0.0516499428975929	0.00700000000000001	0.274479854770813	0.972910903264506
GSM519179	0.0797800955803885	0	0.04741898771168	0.0217948377740634	0.036841558596726	0	0.0166709562853611	0.136531258412521	0.0229046174208293	0.172177893334362	0	0	0	0.187784372409145	0.170983964201992	0.0714619831112027	0.0273815988551015	0	0.00128662229116489	0.00698125401546176	0	0	0	0.545603671310848	0.840597359400183
GSM519180	0.0699271452085315	0.0166085826294247	0	0	0.14445930626005	0.0668397412356355	0.0851098128208494	0.0860442338870019	0	0.225168827235507	0	0	0	0.0173584631847363	0.135707351105212	0.0544441926710588	0.0306967536628648	0	0.0455467267986435	0	0.0220888633004841	0	0	0.534168790993858	0.847085686953011
GSM519181	0.00757862209453131	0	0.00432393059877801	0.00593458320266169	0.0691303193777192	0	0.0537226455535493	0.0870752407051338	0.0102141213842039	0.128889619710639	0.002123101554071	0	0	0.332880097525156	0.111408896062454	0.103274458558568	0.0299590699128096	0	0	0.0311927063331347	0	0.0222925874265906	0	0.577117730370098	0.821179603040848
GSM519182	0	0.0333392535738759	0.00904640336907606	0	0	0.00325090447446593	0	0.163377618522801	0.0170902829610451	0.0854944717656478	0	0.0143577814848407	0	0.0831576475175155	0.0904463733063569	0.197286668388272	0.0501714772427986	0	0.205711675093494	0	0	0.0472694422998109	0.013	0.233764973495681	0.985637452279708
GSM519183	0	0.0339088088084899	0.0487768065896236	0.0494542015625909	0	0.156839474574169	0	0.0445287478648772	0.0199239392873181	0	0	0.0460320641185259	0.0256831768699579	0.00311291195734653	0.0660264218377632	0.253943259776125	0.083444863374813	0	0.0177691878933095	0.0791315392709482	0.0302154245168998	0.0412091716972421	0.366	0.0449391833619975	1.05714360149399
GSM519184	0.0294783509124746	0.0128604776689056	0.0495122670512933	0.0633966956881019	0	0.00535910490277349	0.0360467808479578	0.0829413028572981	0.0100242519880801	0.169161883498897	0.0127912220355819	0	0	0.265783486006825	0.13940820937774	0.0972542744848271	0.0236073725302129	0	1.64929131549197e-05	0	0	0.00235782723587652	0	0.649978527220321	0.779570689188417
GSM519185	0.0385959932324252	0	0.0249453486563246	0	0	0.0689359751041382	0	0.0994272675970291	0.0668955352346447	0.0121736022324421	0.0644060365716193	0	0	0.29040935309025	0.0606342751957031	0.132746274175674	0.0582172340403176	0	0	0.082613104869432	0	0	0.111	0.109550289721822	1.05085654988982
GSM519186	0.0845852178444317	0.00595914410534291	0.0333377218949267	0.052882388448868	0.0558311456019756	0.13957634989441	0.0494831374529614	0.0637859006054213	0	0.104781111316212	0.0330470593740579	0	0	0.109942979670937	0.147299984986275	0.0442569007208679	0.0452112491345857	0	0.0100511784121959	0.01996853053653	0	0	0	0.634080015027325	0.793495509650898
GSM519187	0.0933217459615811	0	0.0422534952162869	0.169908442949788	0	0	0.00070923586851153	0.148757418838631	0	0.065572936044608	0	0.0253853815878114	0	0.14886033464265	0.182181356287286	0.0731608848778958	0.0028901941330762	0	0.0414747620111907	0.00552381158068334	0	0	0	0.557233954435986	0.833373211908436
GSM519188	0.000451093130190775	0	0.000603484657589581	0.0163605982891761	0	0	0	0.014876869763812	0.00987483652894056	0.03276156666459	0	0.0135147582735704	0	0.770052092040614	0.0176284793057164	0.0867447988162827	0.00810808300541089	0	0	0.0249845021526171	0	0.004038837371489	0	0.865690059861273	0.51330399011296
GSM519189	0.0142761916641858	0	0.035152004739545	0.0517611449502935	0	0.0373753791974784	0	0.154783403069861	0	0.0533642796424412	0	0.00641204462470878	0	0.314765103952948	0.14618604601014	0.119045932643759	0.0149019991659531	0	0.0408747118552833	0.00444758116738722	0	0.00665417731601444	0	0.664428177760194	0.768147257904386
GSM519190	0.0112325422649988	0.0152690132335054	0.102597436750811	0.0497536482781749	0	0.0763678968229443	0.0231294571599556	0.10002835570286	0	0.089807070174401	0	0.0321148150500119	0	0.112277176986319	0.141217631957725	0.131814293752271	0.0463977236301345	0	0.0554976635726959	0.0124952746631919	0	0	0.019	0.2103727568981	1.00089233908296
GSM519191	0.0470333470126358	0.00734264008618828	0.0782832208492435	0.090439039813054	0	0.0582440204201589	0.0797958737261344	0.0827464284608811	0	0.161901837720206	0.0234810959893631	0	0	0.0304714208349621	0.256618111711955	0.0179243324480764	0.0304494405023049	0.000943256838584061	0.0337868937377239	0	0	0.00053903984852838	0	0.626485168307453	0.783286951652654
GSM519192	0.045558535399331	0	0.0289660752639122	0.042355144449256	0	0.168643362930785	0	0.144310826227262	0	0.0772219670201024	0.000297809758518433	0	0	0.078617287534354	0.213530571863353	0.0725255309865285	0.0579567206934762	0	0.0635108756457119	0	0	0.00650529222740878	0	0.465069358111989	0.884707267880873
GSM519193	0.0496759466946021	0	0.148948076099477	0.0310953349822063	0	0.154160530698934	0.0624420554453978	0.0284040736595574	0	0.0765426047642174	0.0525090222928674	0	0	0.0696861853440345	0.19038816941788	0.106015301628627	0	0	0.0242358106473557	0	0	0.00589688832484335	0	0.486220687224061	0.873095729551021
GSM519194	0.0379455738274433	0	0.16143945378056	0.0531196774036835	0	0.0246044032649828	0.135382870262551	0.0618961664255668	0	0.0474189363862031	0.074501542207032	0	0	0.163573368460293	0.166956754457651	0.0410916339546939	0.012161358111475	0.00473488229429917	0.00737192958290317	0	0.00242231080798914	0.00537913877267233	0	0.506405774183709	0.861939604528008
GSM519195	0	0.0236686383755308	0.00556215255543297	0.019575887348366	0	0.00692265103839474	0.0133397121204794	0.0321253162799615	0.0126172236675753	0.0584282392975927	0	0	0	0.462706111828299	0.0470957736209688	0.255794718029242	0.0117564011648365	0	0.0463173176181443	0	0	0.00408985705517561	0	0.788249133226401	0.651317605350884
GSM519196	0.0822788644672465	0.0746928283754613	0.0158753639707431	0.056901525586765	0.262666685193543	0.00342952923295054	0.080328875708869	0.0400068598521474	0	0.0396496986275649	0.0718938648740546	0	0	0.0415746959197503	0.196243388336438	0.0270047621517975	0	0.00745305770266915	0	0	0	0	0	0.621227907592467	0.789952854914466
GSM519197	0.0674913450734977	0	0.0784166684276358	0	0	0.153968350357169	0	0.114439813693381	0.0092519326026906	0	0.0714342388670405	0	0	0.151508890928489	0.206062001394883	0.048527622460485	0.0533489381723864	0	0.0455501980223404	0	0	0	0	0.582999978162159	0.819416376932906
GSM519198	0	0.0159587502281448	0.0215822242962234	0	0	0.118304994324452	0.00580815446270664	0.0804815713945242	0	0.0434590074085319	0.023287926843187	0	0	0.257199515867876	0.136934191346748	0.217131340514721	0.032542204028339	0	0	0.028067354762549	0	0.0192427645219976	0	0.66270072674254	0.770379497091841
GSM519199	0	0.00894417059832974	0.0887567400262202	0	0	0.267567265181561	0.0100855137445013	0.0761324936852954	0.00923816852524575	0.0949048917495135	0.0302186737426778	0	0	0.0943923985474239	0.180082087626239	0.0784161098784939	0.0175597500515723	0	0.0133250424010298	0.0218224439354222	0.00855425030647395	0	0	0.536049241374768	0.845583558367975
GSM519200	0.0605335043717695	0	0.110166019507223	0	0	0.0896123319189518	0	0.103885853151416	0.0229844687153625	0.0543178220182787	0.0017569848922597	0	0	0.257440317069458	0.109206361437322	0.0823456834730026	0.0109417937342465	0.00355826424239724	0.0377473174921658	0.0319317302923707	0	0.0235715476837752	0.001	0.398619979510062	0.917525295185503
GSM519201	0.0253097256455538	0	0.108260656707492	8.10493028280768e-05	0.0642367145430359	0.0633388197223501	0.0649516819511646	0.0687188358079072	0	0.0777967614381687	0.0575736740357098	0	0	0.220221725974331	0.146850043212222	0.0803911295323949	0.00817758170831896	0	0.014091600418523	0	0	0	0	0.542650617106972	0.84389784470556
GSM519202	0	0	0.138647320084766	0.217681406700156	0	0.0633461643230335	0.00749921860330947	0.0397086729959066	0.0257436763014324	0.103624072976008	0	0	0	0.0921819901441516	0.174951432884184	0.0455532211201069	0.0236964119205666	0	0.0487793442361827	0.00545502999838204	0.0131320377118139	0	0	0.59993401984377	0.806662324548866
GSM519203	0.00883235315060741	0.000407056972363568	0.041544604493182	0	0.0352066247918193	0	0	0.161310700952362	0	0.0536094882378744	0	0.00351846390888823	0	0.351840931310601	0.127201141434744	0.109827896292689	0.0124357198940181	0	0	0.0790358466040853	0.0152291719567651	0	0.001	0.418597172088279	0.91110998738732
GSM519204	0.0651915176122191	0	0.0895892098573299	0.0689243680899155	0	0.106947816546889	0.0408163995721753	0.0670493696171125	0	0.145077186879133	0.0190500690610975	0	0	0.121919326986007	0.12752842597872	0.074170878109229	0.0241318466260442	0	0	0.0381555037615223	0.0114480813026055	0	0.001	0.400956334281277	0.916378932335925
GSM519205	0	0.0178484520527452	0.0191892277917051	0.010508494895427	0	0.105229200799408	0.000580885226344437	0.0540754076237101	0	0.058488600086826	0	0	0	0.394473988014829	0.108827547532621	0.172743824367651	0.0132174381155597	0	0.0290181755293162	0.00713338659474184	0	0.00866537136911538	0	0.65220539021943	0.768949869989422
GSM519206	0.0408867104444872	0	0.00690667897342611	0	0	0.0334508811005363	0	0.113871719747097	0	0.0777185918285264	0.014839360025627	0	0	0.294942525362737	0.0618909580310182	0.230406866275331	0.053133302359905	0	0.0682931612294414	0	0	0.00365924462186716	0	0.520400054741386	0.855299730281286
GSM519207	0.0301726050405846	0	0.142373249398082	0.0190715553251726	0	0.131928618923251	0.033195509630566	0.0583537795355761	0	0.204644669167163	0	0.011004814002971	0	0.0999966475343443	0.0832987372329998	0.0907267121856989	0.0225810448186082	0.00316520758084523	0.0694868496241374	0	0	0	0	0.533412390322876	0.850443076081585
GSM519208	0.0336550684198571	0	0.0459733353000983	0	0	0.166187307722645	0	0.145011388001345	0	0.0383936353646891	0	0	0	0.0431129924518425	0.113947887357872	0.117102724253604	0.102639928777191	0	0.0646500525639001	0.0724483774195996	0	0.056877302367357	0.7	0.00221968780290893	1.07654646249074
GSM519209	0.0564452723885692	0	0.0426416236779947	0.0473373662069093	0	0.022074180341242	0.0109946808537472	0.107694311436117	0.0494775647219739	0.00117244213452193	0.0169316868827678	0	0	0.208119803220055	0.169718737762405	0.103483849465822	0.0399062503253702	0	0.122393659949664	0.00160857063284015	0	0	0.001	0.434622965996233	0.899788741096218
GSM519210	0.0430612058330359	0	0.016745806391032	0	0.0641992463698731	0.199373933605259	0	0.129048523300365	0	0.121262803866499	0.0230802826911206	0	0	0.0327505580824271	0.178923947427261	0.109293154318463	0.0511260089842312	0	0.0204968320766285	0	0	0.0106376970538056	0	0.454027701458748	0.89069389659138
GSM519211	0.051819678244835	0	0.186954548146067	0.0050588962888856	0	0.217644918669702	0.00626632623406608	0.111109636053429	0.00400519991486137	0.0456687240397624	0.00615027181306641	0	0	0.0219671203988015	0.177634746388267	0.100874231260664	0.0362012207395712	0	0.025061540000157	0	0	0.00358294180786471	0	0.65961283662265	0.767321341021578
GSM519212	0.0616529512869852	0.00752636434064946	0.0193136216044172	0.0272158781690646	0	0.124819934892575	0.000349735899645886	0.166941712864407	0	0.0628811028971477	0.0145044368154931	0	0	0.207926152224436	0.179406877177748	0.0283763022611132	0.0302905204996024	0	0.0626365646174028	0.00251169294128818	0	0.00364615150802405	0.00600000000000001	0.289734361359825	0.972409258885292
GSM519213	0.0377224337421987	0	0.008044903827019	0	0	0.19998045262385	0	0.078597240888888	0.0133177563169568	0.00724985914939306	0.0350477135522352	0	0	0.314783854431299	0.0640930320004935	0.11783374392637	0	0	0	0.115310894132764	0	0.00801811540853208	0.001	0.408433670492755	0.914590345022426
GSM519214	0.0118179762611084	0	0.0468889415682099	0.0226647690150905	0	0.0655179309093365	0	0.136248154006977	0.0403934497235231	0.0750052728452476	0	0	0	0.274922738990342	0.0729448478462172	0.1622097780174	0.00876646389735497	0	0.0181981228091337	0.0602866345828788	0	0.00413491952718045	0	0.450492123978926	0.892010728784523
GSM519215	0.0719850609071635	0	0.155932789856017	0.0545274599959254	0	0.150114024344326	0.0681401838834164	0.0624380231118098	0	0.070099476977113	0.0161835209381567	0	0	0.0462081038927783	0.153799143412738	0.0609619408697155	0.0476084508300056	0	0.0420018209808338	0	0	0	0	0.501677315197604	0.864991084461987
GSM519216	0.108716891274818	0.0799166588652295	0.0106112806887107	0.039764289026893	0.134899738407725	0.0852219268063873	0.0444164870353896	0.0595471441103106	0	0.155099699311906	0.0104310407002955	0	0	0.0668075391395177	0.167277939728916	0.0188126361385915	0	0.00760525238776135	0.0108714763775475	0	0	0	0	0.643861366737162	0.777818187136139
GSM519217	0	0.076983712886031	0.0534177451719479	0	0	0.0928761098814674	0	0.132246891734147	0	0.0163521953639723	0	0.00178194510704711	0	0.23142334776083	0.218617074914909	0.0478981534309029	0.0597808604147005	0	0	0.0622938495619192	0	0.00632811377212589	0	0.553687143313615	0.833583142706348
GSM519218	0.0127781618035742	0	0.188707729378482	0.0790466242075438	0.000534311558715414	0	0.0186307361570933	0.141087015477258	0	0.0370361521294878	0.0383589316701379	0	0	0.247398867702284	0.163663970436513	0.0550793392268529	0	0	0	0.0157485019103922	0	0.00192965834166481	0	0.582776901772358	0.815346488222079
GSM519219	0	0.0674687263139605	0.0216304264866466	0.0304833935457924	0.0248003837828181	0.160585502252725	0	0.111378536708614	0	0.0176464784307634	0.0670331896388977	0	0	0.169688541404218	0.224972895362362	0.016545967432804	0.0304747476637648	0	0	0.0436854323016754	0.013605778674959	0	0	0.565993542316837	0.82605080457187
GSM519220	0	0.00656140889350679	0.0489759300835447	0	0.00242449985742779	0.176254433986586	0	0.0750524617006379	0	0.0790830711057376	0	0	0.000101895713562075	0.123924337847792	0.231623310097045	0.104245931318145	0.077212250922231	0	0.0591323254666748	0.0154081430071101	0	0	0	0.484025853829476	0.874269023038715
GSM519221	0.0440199335012459	0	0.0673742008915675	0.0858838459427239	0	0.10504587145019	0	0.0835938888165863	0.0115598528800833	0.0861495047404127	0.00723596525955772	0	0	0.230745418675063	0.184733942933282	0.0431052266101249	0.0193561807645719	0	0	0.0311961675345907	0	0	0.037	0.161475863334005	1.03849288600025
GSM519222	0.013306211830922	0.0181738938760666	0.0449661513581881	0	0	0.128946447009146	0	0.0639517934406245	0.0185227395518648	0.0678814342726052	0	0	0	0.392390823514633	0.0864537541234151	0.0810821458718529	0.0144070031523431	0	0.0433618984063467	0.0190584550946668	0	0.00749724849732495	0.005	0.319117787817642	0.961628870840281
GSM519223	0	0.0344982317932801	0.0727854633324335	0	0	0.0654363795491652	0	0.104537369366245	0	0.058271291069508	0	0.00243532059397269	0	0.334666364717634	0.0610685777694871	0.108818384280861	0.0247237290221614	0.0365644313104492	0	0.0501874848696548	0	0.0460069723251479	0.003	0.3392613761173	0.94904646664706
GSM519224	0.00809237192384678	0.00759248561984254	0.0197572335580333	0.0354304571185186	0.00253677016227293	0	0.00836807151978153	0.0634961571667496	0	0.0428239426546259	0	0	0	0.617737697628017	0.0341628499034504	0.0807258887616669	0.0179869027271201	0.0101280354077696	0.0458862598689808	0	0.00527487597932367	0	0	0.725833899562116	0.695459885486435
GSM519225	0.0143340075090677	0	0.21022592695103	0.047111020247228	0	0	0.0761371102756429	0.071398006857824	0	0.159418721528492	0	0	0	0.163043851493962	0.131306380055393	0.0693967845958011	0.0169323301947459	0	0.0287928889680349	0.00019694996732786	0	0.0117060213554509	0	0.539692290655905	0.843033626636702
