Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-A8-A08B-01	0.0326576434595612	0	0.0588020436325524	0.0425183330559981	0	0.238337253674991	0	0.113541634370143	0.0131472089730223	0	0.0578953109211493	0.00398226031781373	0.00793975169400677	0.100078039380007	0.121815800741318	0.111829477520753	0	0.0185410165797048	0.0789142256789789	0	0	0	0.156	0.110057817928711	1.04451644992845
TCGA-A8-A08C-01	0.0768189908858345	0	0.0489433805002936	0.0398749574289974	0	0.102377666680751	0	0.0785851887305704	0.064278871385103	0	0	0.052735702616038	0.00743225771862676	0.0259947363416883	0.0191944168565308	0.339137326957803	0	0.0784649919826801	0.0661615119150825	0	0	0	0.676	0.00955035553634699	1.07565642831097
TCGA-A8-A08G-01	0.0651802828093251	0	0.0307588891613583	0.055535050563654	0	0.11608441792802	0	0.0876418394598529	0.0399948292883641	0	0.0171838334171229	0.00406502061702635	0	0.161632282938487	0.0950411576013074	0.253235661403249	0	0	0.0586275733283094	0	0	0.0150191614839239	0.045	0.172940655261732	1.01935059907217
TCGA-A8-A08I-01	0.0054888029052905	0	0	0.0991791177842375	0	0.0327468958736148	0	0.035782389888981	0.0642384063196428	0.00310760636207814	0	0.0237041483201132	0.00860180987828102	0.48573547761807	0.0980280128026321	0.0825851507183064	0	0	0.0608021815287524	0	0	0	0.002	0.43733747527059	0.911652041777909
TCGA-A8-A08J-01	0.0601164914400232	0	0.14764750575637	0.0160123607249229	0	0.0552754628566836	0	0.0205201595388071	0.0190971382090071	0	0.00457807392912512	0.00152208243932325	0	0.268599968402444	0.0510115326282749	0.313371640669505	0	0	0.0422475834055135	0	0	0	0.001	0.533587608758136	0.846981936765942
TCGA-A8-A08L-01	0.0658555025974184	0	0	0.023663537051672	0	0.0778197294426717	0	0.102210559417463	0.0592089053397927	0	0.00982276403744744	0.034163817249454	0.0310933219863716	0.204151869035922	0.103096156438784	0.182267723241055	0.00375067492471267	0	0.102895439237236	0	0	0	0.014	0.244317797499876	0.989305680488145
TCGA-A8-A08O-01	0.0500362572014312	0	0.0898855076446864	0	0	0.208671843217053	0	0.067447108143304	0.025597238302269	0	0	0.073734640393458	0.021715443052924	0.0393406787148499	0.0334119688407042	0.25801829748588	0	0	0.132141017003441	0	0	0	0.838	-0.00849144535890413	1.07621423720075
TCGA-A8-A08P-01	0.0479810289741259	0	0	0	0	0.230330931350436	0	0.066120598417814	0.0435603963443595	0	0.0132959543046447	0.00671430505211801	0.00048726374776509	0.15896301933995	0.152656365724536	0.175410100376672	0.00518691237720985	0	0.0950641951865477	0	0	0.00422892880382141	0.003	0.412186116359654	0.911729718818307
TCGA-A8-A08T-01	0.0241331274033905	0	0.0198749129232516	0.0217856105893764	0	0.133074758412821	0	0.061958257954322	0.0237057885506668	0	0.00988112972104484	0.00859919402938561	0	0.311575431372031	0.00981012946351774	0.23455539681375	0	0	0.141046262766442	0	0	0	0.053	0.165837760505175	1.04066667383655
TCGA-A8-A08X-01	0	0.0121065681100723	0.267261321221386	0.02300166867841	0	0.164214141948727	0	0.0537713996924698	0.0581049017919407	0	0.0327274295226719	0	0.00766828399284919	0.135286183432639	0.0499869712450821	0.167561073119635	0	0.00515250095393215	0.023157556290185	0	0	0	0.01	0.264857051979102	0.969591773398099
TCGA-A8-A08Z-01	0.0386430584787847	0	0	0.0158079213021621	0	0.145248850233868	0	0.0125871274791	0.0220792379662839	0	0.0169604044097108	0	0.0278985681928096	0.234204642102229	0.0364777976588576	0.368832676952505	0	0	0.0812597152236894	0	0	0	0.00900000000000001	0.278711518549079	0.987357707348412
TCGA-A8-A091-01	0.0701848311936524	0	0.0108105689033372	0.0536156689559799	0	0.176019283927264	0	0.0524587997287744	0.0166671312149248	0	0.0129886251966381	0	0	0.11149708303769	0.0458941864954637	0.328903856845663	0	0	0.120959964500613	0	0	0	0.801	-0.00429071541771818	1.09075266476563
TCGA-A8-A092-01	0.0016807027658879	0	0.00214662419574849	0	0	0.225943542629778	0	0.0957258898330456	0.0411824191032106	0	6.75341254979966e-05	0.0311891461426057	0.0501473411478968	0.0369376360639529	0.0434115680370179	0.314772643192099	0.00126624209719926	0	0.137516177372148	0	0.018012533293913	0	0.232	0.0857133087314015	1.05176424213409
TCGA-A8-A093-01	0	0.00764036220599637	0.0363657453497075	0	0	0.364403278600969	0	0.0253502648324801	0.0827991488382203	0	0.0728378266778444	0	0.0377246340558993	0.181968600225446	0.00502874121906733	0.0431284172686525	0	0	0.139992752595289	0	0	0.00276022813042859	0.716	0.00497518708361544	1.09174788789505
TCGA-A8-A095-01	0.0795805473662204	0	0	0.0528492079682179	0	0.167038783576415	0	0.0841628232073038	0.0231926922103262	0	0.000804713912259266	0.0124372963289669	0	0.0926666107013828	0.0374566862669907	0.293379513500219	0.00623727051420516	0.0225806771835978	0.127613177263895	0	0	0	0.336	0.0607812407688227	1.06013537471613
TCGA-A8-A097-01	0.0770243073663609	0	0.00353157489638307	0	0	0.130314538146707	0	0.0478258813904661	0.0235975382769505	0	0	0.0128276603753835	0	0.351487075908554	0.0798239779716164	0.21746932636022	0	0	0.0560981193073589	0	0	0	0.00600000000000001	0.340327022665418	0.958198819709089
TCGA-A8-A099-01	0.0969013879800913	0	0.0849029496514575	0	0	0.229624056929577	0	0.0410811254833714	0.0451121174178213	0	0	0.0215619217665447	0.0102609322160824	0.00461628408199605	0.0727060898865606	0.315824971820322	0.0098144226339458	0	0.0675937401322298	0	0	0	0.334	0.0611603997101766	1.05284005752757
TCGA-A8-A09A-01	0.0588950155070539	0	0.0636054046366799	0.0676346140611294	0	0.199211772068033	0	0.0450259786396659	0.0374101605343757	0	0.0186441159602046	0	0.00916940780400956	0.0723953448743337	0.104957049536013	0.186590947108102	0.00630846494995817	0	0.130151724320441	0	0	0	0.031	0.191685752533732	1.0035644870585
TCGA-A8-A09B-01	0.0924960915656119	0	0.00260906014014117	0.0815477322767607	0	0.179853378227173	0	0.0486997358940661	0.0174116984213145	0	0.032838023556388	0	0.0487419529642159	0	0.0624066343058347	0.346044124995239	0	0	0.0811301233583377	0	0	0.00622144429491693	0.587	0.0226673270446834	1.07531589732869
TCGA-A8-A09C-01	0.100193232460918	0	0.0311755956080121	0	0	0.137375221802256	0	0.0783422560721523	0.0134389339716766	0	0	0.0190119847823054	0.00208014525745514	0.103190922260823	0.0635170640825143	0.339778291406969	0	0.00957040149311136	0.102325950801806	0	0	0	0.645	0.0148613437694589	1.08158920516363
TCGA-A8-A09D-01	0.0626469234244679	0	0.00634773983032747	0.00672676332430977	0	0.162605842116563	0	0.0136605572075157	0.0238365917674239	0	0.025344901894208	0	0	0.280045893876093	0.0466086416798241	0.335460998419428	0	0	0.0347951683873501	0	0	0.00191997807248936	0.00600000000000001	0.341021195463141	0.956845591872411
TCGA-A8-A09I-01	0.0119194598957817	0	0.00245276726733747	0.0782320185386345	0	0.0670759523535159	0	0.108717096199478	0.00217982752728558	0	0	0.0512151904439718	0.0147592543048607	0.0736828044325089	0.16294541881507	0.288416797750796	0.0120155216701148	0	0.120021341815584	0	0.00636654898506036	0	0.01	0.266310868263154	0.985949534031155
TCGA-A8-A09M-01	0.114819771855449	0	0.061661929006561	0.0576275844022316	0	0.184891116802227	0	0.0791083671981475	0.0651635222054148	0	0.0372981433374952	0	0.00492816026575549	0.0362546563818214	0.0987133628310621	0.225691620141423	0.00155355478045556	0	0.0322882107919563	0	0	0	0.027	0.202795913242219	1.00125875817301
TCGA-A8-A09N-01	0.0859900376721114	0	0.0211446387024996	0.113299291224975	0	0.193491730098498	0	0.0745133986833213	0.0589327463579688	0	0.00990936378307905	0.00840613324472114	0.0106999221931301	0.00379667729758672	0.0822154177209754	0.239738921552211	0	0	0.0978617214689224	0	0	0	0.765	-0.000445664953382993	1.08475454099394
TCGA-A8-A09Q-01	0.0404427269161866	0.00980423696130117	0.00964606740191231	0.0766024534259809	0	0.0850920715845453	0.00254626807829598	0.0933616098895752	0.00824138366883036	0	0.0180770222841691	0	0.0192596515888622	0.146428517555135	0.0504751124005683	0.300686475933018	0	0	0.13933640231162	0	0	0	0.273	0.0732222454598482	1.06075366765216
TCGA-A8-A09R-01	0.00210785207155168	0	0.00489890133466801	0	0	0.0969590161115736	0	0.0931261942948353	0.0569442072996784	0	0	0.048557837208607	0.0179940231500141	0.317533546940666	0.125037933160314	0.176038218732803	0.00397332090517045	0	0.0568289487901176	0	0	0	0.00600000000000001	0.34379418980643	0.954691845357193
TCGA-A8-A09T-01	0.00731135055159092	0	0	0.102441762593637	0	0.230371740857245	0	0.038862486264455	0.0304624304256218	0	0	0.0196140092407045	0.0374598597397	0.0353696762543458	0.0291405279435627	0.383271732767582	0	0	0.0856944233615559	0	0	0	0.209	0.0929576093655825	1.05738270493852
TCGA-A8-A09V-01	0.0803806055911306	0	0.0653826232796851	0.018549478990075	0	0.0578837259867457	0	0.068196744280473	5.49634615234827e-05	0	0	0.00222723237597447	0.0838082688752046	0	0.00810590947149429	0.365677113282541	0	0.0154186780764804	0.231890654342452	0	0	0.00242400198622094	0.476	0.0370999790563842	1.07376455968373
TCGA-A8-A09X-01	0.0816545743313393	0	0.026511743730706	0.116480602650141	0	0.211762396547147	0.00237902224002397	0.0790418624520061	0.0512160408447864	0	0.0102355205649675	0	0.0251551474375794	0.0245622508587008	0.0614388839279251	0.247528224243152	0	0.0135450691448811	0.0484886610266444	0	0	0	0.01	0.269790338945463	0.97427215080166
TCGA-A8-A0A1-01	0.019320684732268	0	0.0024952361936213	0.0231617444369941	0	0	0.00160568058825787	0.0627467264621245	0.047141114166715	0	0.00697858457467958	0	0	0.535181766165338	0.0742461218891073	0.129168201922287	0	0	0.0979541388686076	0	0	0	0.001	0.536528286746364	0.849120922207879
TCGA-A8-A0A2-01	0.0952568163936256	0	0.109317060455869	0.0583570917750707	0	0.206507612002563	0	0.0511767553512745	0.0319166990528142	0	0.0226793225137317	0	0.0457695215276099	0	0.0580173545722005	0.240658999495716	0	0	0.0803427668595244	0	0	0	0.208	0.0931114982857531	1.03469707635592
TCGA-A8-A0A4-01	0.150652475159258	0	0.0519529032833332	0.0594536467878682	0	0.128994182279278	0	0.0660013050197057	0.0281972149700615	0	0.011130272681336	0.0196918753103833	0.00407892162873986	0.0417452682366373	0.0624909326207863	0.265591328376962	0	0	0.110019673645651	0	0	0	0.477	0.0368583561134133	1.06055453487509
TCGA-A8-A0A6-01	0.0517281218786573	0	0.0485871137857905	0.0983631678577925	0	0.238451524596118	0	0.108250691447702	0.0328493183008672	0	0.0132200121092954	0	0.000947527919300106	0.0216886858752757	0.105458441203187	0.219544532622823	0.00386309591550272	0.00650448795666781	0.0505432785310209	0	0	0	0.00900000000000001	0.290821643447947	0.96714291694745
TCGA-A8-A0A9-01	0.0512737399513505	0	0.00261233610716602	0.0472060641418133	0	0.216055269509913	0	0.051626628694326	0.0461225453388737	0	0.0107703972484066	0	0.000523183515753904	0.252160203758588	0.0902568985855624	0.20753400581276	0	0	0.0238587273354873	0	0	0	0.046	0.171281770962527	1.03283147579146
TCGA-A8-A0AB-01	0.112771571554369	0	0.0781191529834092	0	0	0.0963894282337407	0	0.0528324552488479	0.000609226289934917	0	0	0.0218902869486805	0	0.0694294072331673	0	0.323333531621113	0.00944523971055947	0.0416857875494149	0.193493912626764	0	0	0	0.599	0.0217090060154226	1.07261607310773
TCGA-A8-A0AD-01	0.0297415267513687	0	0	0.0123269147423809	0	0.140942653189904	0	0.0204935306261692	0	0	0.00764315240787217	0	0.144178604805327	0	0.0129765577374059	0.477171507857428	0	0.00505013337238847	0.149387237256102	0	0	8.81812536535758e-05	0.105	0.128469784664036	1.0526303708613
TCGA-AC-A23C-01	0.07972354266824	0	0.0714800389760345	0.0370143921440239	0	0.250354241499577	0	0.0513877112805572	0.0486086849938583	0	0.0361936364868802	0	0.000548840811996065	0	0.0719372949678068	0.303942352382896	0	0.0224021017109026	0.0264071620772276	0	0	0	0.097	0.130711412689409	1.03083921066493
TCGA-AC-A23E-01	0.0643995459306289	0	0.000940503619455035	0	0	0.0525654136530328	0	0.0252951699930403	0.00444981235205845	0	0.00540337319237792	0	0	0.18608945707664	0.0242135423460913	0.504411020294646	0	0	0.116243256001788	0	0	0.0159889055402419	0.003	0.405495895437768	0.925892179084747
TCGA-AC-A23G-01	0.00519704558551609	0	0.0122497811067116	0.0246587617869798	0	0	0	0.0475983441938148	0.0233872227262078	0.0189876622874676	0	0.00702988198650339	0	0.58813663251444	0.00699813311692714	0.181802817304884	0	0	0.0839537173905476	0	0	0	0.011	0.259742314059563	1.05740163836737
TCGA-AC-A23H-01	0.0014339875813705	0.00385138689247466	0.0051797323038701	0	0	0.350479189753484	0	0.0546324687788111	0.0737419389138548	0	0	0.012429521972629	0	0.366206557156893	0.00520306781358136	0.0517755275036246	0	0.00882367061052942	0.0662429507188775	0	0	0	0.044	0.174169166453376	1.0434158904601
TCGA-AC-A2B8-01	0.0801361027190388	0	0	0.0569251331256342	0	0.256818850308428	0.00589704560350556	0.0333971616702519	0.010819056969561	0	0.0161000916144115	0	0.042254468868264	0.0453493053699951	0.0651396549926618	0.316666597115544	0	0.00346482147197639	0.0670317101707276	0	0	0	0.08	0.138935404127958	1.0307670272582
TCGA-AC-A2BK-01	0.000857811048894248	0	0.0708293154987213	0.16186637872047	0	0.0792070841613522	0	0.188685792825315	0.00989099305189348	0	0	0.031625297226711	0.0342270710399333	0.142204827707858	0.0391219694338653	0	0.000259704888715546	0	0.23668414094058	0	0.00453961345569019	0	0.412	0.0474839079074948	1.07310886597655
TCGA-AC-A2BM-01	0.0870022761204579	0	0.0575124809021382	0.0198577796437778	0	0.279483750455058	0	0.0848340677862193	0.0148375671393949	0	0.00205955847411635	0	0	0.0723228396864777	0.0432925702142014	0.232607009055199	0	0.0269440372980721	0.0786430096512951	0	0	0.000603053573592012	0.073	0.145075310930512	1.02209030666192
TCGA-AC-A2FB-01	0.148619757123492	0	0	0.105162249816282	0	0.29827205139805	0.0527321823248749	0.0360532217698066	0.00217187093090539	0	0	0	0.00937766065640781	0.00940263321301596	0.119514299611018	0.110898105731608	0	0.0263224623174537	0.0814735051070873	0	0	0	0.00600000000000001	0.332628701079991	0.950145010709891
TCGA-AC-A2FE-01	0.0552821296352	0	0.00172296458130372	0.198403823126694	0	0.234356645721914	0	0.0640901409110352	0.0796089449241406	0	0.0238797017381863	0.0211425307695396	0.048577185034174	0.0233584407028308	0.104496861818447	0.122540988114935	0.0031074418674966	0	0.0194322010541025	0	0	0	0.013	0.248928819111873	0.997722978614594
TCGA-AC-A2FF-01	0.106418785645675	0	0.0703605121462641	0.0810043394172703	0	0.204918033704983	0	0.0434805771806377	0.020479527684776	0	0.00535537949173606	0	0.00640850573798866	0.0119505762772207	0.0623791219677229	0.247834481078101	0	0.0146594947217098	0.124750664945915	0	0	0	0.02	0.219594900061542	0.989892862994342
TCGA-AC-A2FG-01	0.0776913833033737	0	0.0987293763137977	0.0453343269683161	0	0.137975687019426	0	0.0308240935038824	0.0177347412632825	0	0.0185348283049748	0	0.00486477322409327	0.104489196454189	0.021341432991188	0.228291002647865	0.0341851465880042	0	0.180004011417608	0	0	0	0.429	0.0450915801916579	1.05545735070937
TCGA-AC-A2FK-01	0.0784250573143288	0	0.0430764663009418	0.0855127487611496	0	0.125392057759326	0	0.0822912624708789	0.00146175734850249	0	0.0151266319764984	0.00736759354611711	0.0253480958446076	0.198519916058016	0.0382967069391715	0.199302716872185	0	0	0.0998789888082759	0	0	0	0.119	0.12394098038717	1.03506983841179
TCGA-AC-A2FM-01	0.0674287510701826	0	0.0460813360521091	0.0179076122249625	0	0.29664266839301	0	0.0416875850707886	0.0371342083336422	0	0.0261139303963507	0.0148244042096726	0.0257572447588877	0	0.0636168114445187	0.242392312061975	0.00824821084363231	0	0.112164925140267	0	0	0	0.897	-0.0200214925795554	1.08495506859333
TCGA-AC-A2FO-01	0.14081595058953	0	0.0426461973568187	0.0714760921183651	0	0.328730830591181	0.000398514638940818	0.0257333849546637	0.0451215509981849	0	0.010657542563172	0	0.0166009548240881	0	0.0592878374399457	0.20563578318005	0.0035315336902231	0	0.0493638270548369	0	0	0	0.021	0.210091925037083	1.00106989185878
TCGA-AC-A2QH-01	0.00159602338357022	0.00817486822193126	0	0	0	0.183248736271186	0	0.0267472121615405	0.0384150004834628	0	0.0659489226679292	0	0	0.523903979413282	0.00296945602325991	0.14400091242462	0	0	0	0.00499488894921827	0	0	0.003	0.404018930705246	0.942028725402215
TCGA-AC-A2QI-01	0.106421526250506	0	0.00305467671331779	0.0366795749670482	0	0.17386609949431	0	0.0953618337609346	0.0359924795914786	0	0.0228105785183266	0	0	0.154236296362871	0.0719028882819286	0.27346593305739	0	0	0.0262081130018885	0	0	0	0.032	0.190320737608795	1.01387368528296
TCGA-AC-A2QJ-01	0	0.00526554863123365	0	0.0156637118033662	0	0.0167960884474532	0	0.0604853652691209	0.033456125503808	0	0.00658017878676503	0.00802791194710317	0.0173023114809494	0.38105668210876	0.0084487773838235	0.404657239936554	0	0	0.0422600587010631	0	0	0	0	0.713822119662583	0.705149304398323
TCGA-AC-A3BB-01	0.0474511420060313	0.0133291841571521	0.0149019305212002	0.173359055466343	0	0.183665531229919	0	0.100552621332813	0.0435120428098937	0	0.0150248292112097	0	0.00920352850954619	0.0652569444994451	0.0518760965393113	0.226521784297188	0	0.0130917949372605	0.0422535144826867	0	0	0	0.01	0.264350429368623	0.979844045178499
TCGA-AC-A3EH-01	0.0447437686664993	0	0.0252042151110485	0.0441271094168632	0	0.149396493880279	0	0.0148633858575397	0.0244839422140925	0	0.0153027231821046	0	0	0.412553762701371	0.0532727485635806	0.177718285008824	0	0	0.0383335653977973	0	0	0	0.018	0.224586604783138	1.02683534090736
TCGA-AC-A3HN-01	0.0694060106676388	0	0.0203039594396153	0.0459533563092785	0	0.0664027585097851	0	0.0759714992437024	0.0400640147320013	0	0.0104527778898313	0.00878978021093419	0	0.288955814884143	0.0456186674600437	0.207515559344707	0	0	0.120565801308319	0	0	0	0.005	0.384144616056681	0.926751711617191
TCGA-AC-A3OD-01	0.0439307181526937	0	0	0.0364536427245863	0	0.185653320140927	0	0.0349435655305986	0.0443011260164718	0	0.0159555284884761	0.0224678152121812	0.0202592318979831	0.249763015905696	0.0627793799605069	0.224944242197933	0.00526868682637669	0	0.0532797269455692	0	0	0	0.005	0.353788750130541	0.942032153285979
TCGA-AC-A3QP-01	0.0160874625384268	0	0.0434782484622194	0.155614428877863	0	0.0470420274295924	0	0.13515826947805	0.00337154150402791	0	0	0.0334999202359564	0.0292623256467274	0	0.0188321107684042	0.354825283381876	0	0	0.162828381676857	0	0	0	0.074	0.144218831310608	1.02742111677936
TCGA-AC-A3QQ-01	0.0855163318666609	0	0.0921691961510334	0.126254040952616	0	0.0911480956520404	0	0.0601584727178786	0.0420047902766391	0	0	0.0507242741563866	0.0103676421588705	0.0931876533757413	0.0360726961357656	0.237242917735605	0	0	0.0751538888207628	0	0	0	0.05	0.167686609741741	1.01114597028136
TCGA-AC-A3TM-01	0.00922070230528114	0	0.0237530585093772	0.120060180362999	0	0.00990329566935795	0	0.0907577886185038	0.142710637005312	0	0.0112636118856689	0.0203274257450062	0.0195443527140058	0.208496296206044	0.0585043228175141	0.174585887253378	0.0101892571747451	0	0.0922089627790328	0	0.00847422095377388	0	0.049	0.168802293013304	1.02081010462038
TCGA-AC-A3TN-01	0.0639835836832425	0	0.0661305218429158	0.0566133879679495	0	0.220044312157337	0	0.0548740457217335	0.00894636091747283	0	0	0.00801862237372413	0	0.117615476210038	0.030667564256405	0.255992639062119	0	0.0318187506872418	0.0852947351198204	0	0	0	0.267	0.0743263334000536	1.05077600827021
TCGA-AC-A3W5-01	0.043187949821867	0	0.00855425421683321	0.0641341496898907	0	0.13723771568464	0	0.0665311917490848	0.0673812044655854	0	0.00888845580529423	0.00140228014266245	0	0.344377450486263	0.0682843358482568	0.135030919656267	0	0	0.0549900924333562	0	0	0	0.00600000000000001	0.32551212315623	0.960551578482819
TCGA-AC-A3W6-01	0.0714809420923038	0	0.00322656179980234	0.121828396498268	0	0.211868143877216	0	0.0955098426688881	0.0584254789238551	0	0.034099297921408	0	0.0151275999455075	0	0.108988823967017	0.174587607902805	0.0142245259149527	0	0.090632778487977	0	0	0	0.017	0.231200543482924	0.995362512531727
TCGA-AC-A3W7-01	0.0180848560378998	0	0.0353675579071471	0.0825777082177738	0	0.137202722712453	0	0.157797914872063	0	0	0.0157133720511829	0.0489740960429843	0.0291723704050101	0.083775148182498	0.0452250203702007	0.211364649663027	0	0	0.134744583537761	0	0	0	0.566	0.0250573755141458	1.07221211031657
TCGA-AC-A3YI-01	0.0459911647781489	0	0	0.0126913049273419	0	0.0884138780972469	0	0.0194391910484257	0.031738487022958	0	0.0218706046733293	0	0	0.479298405060746	0.02593648543939	0.153587631498817	0	0.0156556233635169	0.0959820199445822	0.00939520414549689	0	0	0.014	0.246609151173191	1.02842970848971
TCGA-AC-A3YJ-01	0.0378831267746743	0	0	0.0450360273134574	0	0.0564006953677381	0	0.054761177784723	0.0151554938099774	0	0.00997370970698809	0	0.0366152029625063	0	0.0216467693210248	0.648724868286628	0.00788169915359491	0	0.0659212295186876	0	0	0	0.017	0.225850220693171	1.02394530611777
TCGA-AC-A4ZE-01	0.105219632308494	0	0.0177283713430552	0.0954841684385125	0	0.22710519940736	0	0.117883324854968	0.00287450360242853	0.00434492469171655	0	0.00421840811134551	0.00714453351693922	0	0.0392728206057452	0.258868570487909	0	0	0.119855542631526	0	0	0	0.4	0.0497676596267298	1.06431530131277
TCGA-AC-A5EH-01	0.00464040729520446	0	0.000404242718999535	0.00701347974217507	0	0.0454988674902938	0	0.120799285421089	0.0486525810016579	0	0.0015550402572164	0.017960117757439	0	0.433925752161442	0.0568199973395181	0.198754005226262	0	0	0.0639762235887023	0	0	0	0	0.578304934798525	0.815329526704595
TCGA-AC-A5XS-01	0.0592852904640072	0	0.0521214797074269	0.0770960072344545	0	0.252897367947168	0	0.0765021089517623	0.00843132435394236	0	0	0	0.00907396486115942	0	0.0987285724120024	0.334255763143486	0	0	0.0219713661227135	0	0	0.00963675480187725	0.021	0.214030545939942	1.00188433494328
TCGA-AC-A5XU-01	0.0343989744140873	0	0.0920668996220106	0.0156249066936165	0	0.113183565912766	0	0.0508784915124459	0.0510776135574992	0	0	0.0223735429202408	0	0.290552605171232	0.0509130216338203	0.20505145092778	0	0	0.0738789276345021	0	0	0	0.005	0.381620468770854	0.927513111562891
TCGA-AC-A62V-01	0.000867537286750759	0.00687465555632292	0.0121943372007457	0.0514526416146857	0	0.062009879888612	0	0.0266488189968242	0.0343591915400858	0	0.0570795278832858	0	0	0.323167180665691	0	0.295825644451775	0.0112639673615	0	0.118256617553721	0	0	0	0.003	0.405489866211933	0.922664448969924
TCGA-AC-A62X-01	0.0040707949711407	0	0.00289214282782719	0.0755066747511206	0	0.144944024412718	0	0.107433073737941	0.00350656785852248	0	0	0.0155296615628206	0.0256521552350421	0.249107262101618	0.0201915881523079	0	0	0.166359858429934	0.159198584993689	0	0	0.0256076109653194	0.171	0.102527628797483	1.05688208008749
TCGA-AC-A62Y-01	0.0236416646413862	0	0	0	0	0.0841529289429325	0	0.0521495363384497	0.0256823375391952	0	0.0190871845155817	0	0	0.482800475259298	0.0288947401284341	0.281464692873206	0	0	0	0.00212643976151662	0	0	0.01	0.264756280823289	1.038037942462
TCGA-AC-A6IV-01	0.0464243062944009	0	0	0.051963674290348	0	0.215550771477877	0	0.0290596579745918	0.048962473311446	0	0.0325002598257742	0	0	0.0651071116021674	0.0636166574550697	0.365896348821806	0	0	0.080918738946519	0	0	0	0.0620000000000001	0.155429792922495	1.02802032354914
TCGA-AC-A6IW-01	0.0128329221339484	0.0041335791839391	0	0.0200209652346681	0	0.138653954538939	0	0.180730676200041	0.0150647719584911	0	0	0.0400784103811742	0.00954417462462049	0.0483332186104118	0.15215593180829	0.244858641956525	0.0665009946798559	0	0.0670917586890963	0	0	0	0.004	0.398164175397906	0.918442145708008
TCGA-AC-A6IX-01	0.0968322834840791	0	0.0700070777578036	0.0545405995456173	0	0.213551621408958	0	0.0423989928295978	0.0274341415524167	0	0.015115338871844	0	0.0120189685840234	0	0.0470767749551258	0.325262402098673	0	0.0240469551530949	0.0717148437587666	0	0	0	0.08	0.138886609962426	1.02311170446046
TCGA-AC-A6NO-01	0.102948404169178	0	0.0165986834640295	0.0722775982995827	0	0.0838224851484664	0	0.192801665764622	0.0307897246449757	0	0	0.0241605927189805	0.000174654274907159	0.146757610224719	0.0499993639903026	0.201795044727075	0.00941747772871693	0.0231392292817714	0.0453174655626731	0	0	0	0.395	0.0508439221384078	1.06572241806087
TCGA-AC-A7VB-01	0.140942433087696	0	0.123671058071712	0.0682195510722075	0	0	0	0.0278334462410034	0.0778450526923984	0	0	0.0196387276971379	0.0245925360377003	0.224492104077787	0.0184096613405988	0.215239316851169	0	0.00168141670376669	0.0574346961268232	0	0	0	0.924	-0.0238153459370237	1.09342328564614
TCGA-AC-A8OP-01	0.103823312786335	0	0	0.00523135503780557	0	0.120089035934796	0	0.117740954497118	0.0284909193931994	0	0.0256394037880121	0	0	0.196512656579994	0.06384886175195	0.257159462697056	0	0	0.0814640375337339	0	0	0	0.231	0.0861512612234988	1.05813749588683
TCGA-AC-A8OQ-01	0.05002033887459	0	0.146372702222166	0.0462103224182402	0	0.0785508515394748	0	0.0731381013872243	0.107232342549435	0	0.05781283067718	0	0.0219323091148048	0.231157746369821	0.0773483767762459	0.0704299031606269	0	0	0.0397941749101905	0	0	0	0.00900000000000001	0.276467772918623	0.968897195947529
TCGA-AC-A8OR-01	0.00280034654326814	0.00739154657184752	3.8235042905661e-05	0	0	0.265429053460998	0	0.0145428347940054	0.092495537990699	0	0.0948715654678289	0	0.0249700132206802	0.278083527269166	0.00159699881981252	0.171123470720467	0	0	0.0466568700983209	0	0	0	0.0629999999999999	0.153594491788966	1.04197446007913
TCGA-AC-A8OS-01	0.12389908093122	0	0.00740128356101959	0.133201923158705	0	0.170546777070013	0	0.106783087997828	0.00516414644977866	0	0.0140337550315831	0.000637881353910219	0.0173688093080324	0	0.0429146712906772	0.196587415752442	0	0.00612522561027434	0.175335942484516	0	0	0	0.0600000000000001	0.157634401231891	1.02040259859329
TCGA-AN-A04A-01	0.126167351979308	0	0.0539311412854774	0.014370421666102	0	0.18253079156461	0	0.0208464167891517	0.0202740191539917	0	0.0062888676367792	0	0	0.228464549328675	0.0676222564495311	0.222897646596318	0.0122754287674997	0	0.0443311087825566	0	0	0	0.11	0.125389338046568	1.04254578715839
TCGA-AN-A04C-01	0.0720392380478729	0	0.0578197400908563	0.0481653344904171	0	0.189581477250466	0	0.11626038518095	0.0295928467000297	0	0.000456748706373392	0.0109749300915735	0.00553251917056137	0.038982556894238	0.0641738710402777	0.299336676178625	0	0.0445712546737752	0.0225124214839827	0	0	0	0.128	0.119945470328574	1.03617474648522
TCGA-AN-A04D-01	0.127412737914487	0	0.125944919895623	0.0456623772408442	0	0.0527940033841256	0	0.102451030907766	0.0140075441426179	0	0.00871936768922149	0.0240919485610956	0.00635966013617943	0.144646822316059	0.0376011964339276	0.291040438089252	0	0.00488503911133791	0.0143829141774638	0	0	0	0.751	0.0013129453469764	1.08089637440224
